9.997268690566354366e-01
9.998196701248874829e-01
9.998636493263884928e-01
9.998904659343457180e-01
9.999008718072596169e-01
9.999071320062213886e-01
9.999114196935537935e-01
9.999122289639581496e-01
9.999166355707166387e-01
9.999192133176074693e-01
9.999161642254300597e-01
9.999055511672148011e-01
9.998866080637548448e-01
9.998528894602709549e-01
9.998004913115752235e-01
9.997079705297559071e-01
9.996429559321357017e-01
9.995554569176593462e-01
9.995386026109636113e-01
9.995410171194140103e-01
9.995170049889415820e-01
9.995262891862948251e-01
9.995339942726324534e-01
9.995458632550593414e-01
9.995415200970471092e-01
9.995370618364973758e-01
9.995289989961020360e-01
9.995058786159572994e-01
9.995050723111736923e-01
9.994857848360639840e-01
9.994455768375650750e-01
9.994077739460502929e-01
9.993628856539266136e-01
9.993291429511742541e-01
9.992654770021780486e-01
9.991980652491007087e-01
9.991245330624130006e-01
9.990101266704726202e-01
9.989537773696890444e-01
9.988358602573196299e-01
9.987047137447951917e-01
9.985453768152903198e-01
9.983964119234722823e-01
9.982530287082266307e-01
9.980480538534859392e-01
9.978263004505312228e-01
9.975813728753947229e-01
9.972730665969993247e-01
9.970614669044561840e-01
9.966805435251653300e-01
9.963175030480649896e-01
9.958904194453020997e-01
9.955091143368176576e-01
9.951103493777354592e-01
9.945897869015554171e-01
9.940590678314180639e-01
9.935127987898415558e-01
9.926819397164249326e-01
9.920930878209732739e-01
9.911272525867088623e-01
9.903316850226659973e-01
9.891081578531699670e-01
9.882994357093045634e-01
9.873275029982885309e-01
9.859137249351277443e-01
9.849335066330747734e-01
9.835163584307691220e-01
9.819458204571687165e-01
9.805434579353602409e-01
9.783000072274997683e-01
9.767136830949859627e-01
9.737520542771413989e-01
9.714404307029530505e-01
9.687090752481382072e-01
9.652589490038590014e-01
9.620136449012520741e-01
9.586110545012712647e-01
9.547148409319077267e-01
9.501755718198985345e-01
9.441364846155394508e-01
9.393023245087651629e-01
9.319065842653333487e-01
9.237576238803412165e-01
9.147183060272603417e-01
9.052371755137625930e-01
8.942696509926455484e-01
8.830818354765146427e-01
8.723698602935212598e-01
8.586284914436839166e-01
8.433226880326175623e-01
8.328616431264306286e-01
8.175312588166314676e-01
8.029741985060534493e-01
7.882999344470960068e-01
7.736466043609158127e-01
7.591532360547509350e-01
7.449549806566819754e-01
7.311783641754067142e-01
7.179369104445253447e-01
7.053274930040569490e-01
6.934277141701509217e-01
6.822944941161803722e-01
6.719639068833820339e-01
6.624521571147135024e-01
6.537574798443475110e-01
6.458626822732558281e-01
6.387380330967380448e-01
6.323442323849388647e-01
6.266352483584847199e-01
6.215608713583267164e-01
6.170688976534989267e-01
6.131069086791534062e-01
6.096236513172297311e-01
6.065700516093692762e-01
6.038999094836638992e-01
6.015703282323385803e-01
5.995419322747934654e-01
5.977789225470009349e-01
5.962490125410174757e-01
5.949232809183078174e-01
5.937759696157128841e-01
5.927842499665774145e-01
5.919279738215574849e-01
5.911894220477567075e-01
